clubId,clubName,id,leagueId,leagueName,name,nationId,nationName,positions,priceText,qualityAndRarity,rating
11,"Manchester Utd",51241,13,"Manchester Utd","Anthony Elanga",46,Sweden,RW;RM;LW,40K," future_stars gold rare",88
9,Liverpool,51675,13,Liverpool,"Fabio Carvalho",38,Portugal,CAM;RM;CM,57.5K," future_stars gold rare",88
8,"Leeds United",51676,13,"Leeds United","Illan Meslier",18,France,GK,34.75K," future_stars gold rare",88
10,"Manchester City",51727,13,"Manchester City",Rodri,45,Spain,CDM,33.75K," if gold rare",88
18,Spurs,51757,13,Spurs,"Lucas Moura",54,Brazil,RW;RM,78K," ucl_rttf gold rare",88
11,"Manchester Utd",51782,13,"Manchester Utd","Bruno Fernandes",38,Portugal,RM;CM;RW,48K," if gold rare",88
14,"Nott'm Forest",51889,13,"Nott'm Forest","Keylor Navas",72,"Costa Rica",GK,27.25K,"  gold rare",88
114605,HERO,52535,13,HERO,"Peter Crouch",14,England,ST;CF,81.5K," fantasy_hero gold rare",88
10,"Manchester City",52718,13,"Manchester City","Jack Grealish",14,England,CAM;LM;LW,15.6K," futballers gold rare",88
2,"Aston Villa",52722,13,"Aston Villa","Douglas Luiz",54,Brazil,CDM;CM,31K," if gold rare",88
18,Spurs,52759,13,Spurs,Emerson,54,Brazil,RWB;RB,77.5K," fut-bd gold rare",88
5,Chelsea,52841,13,Chelsea,"Kai Havertz",21,Germany,ST;CF,27.25K," ucl_motm gold rare",88
13,"Newcastle Utd",52883,13,"Newcastle Utd","Kieran Trippier",14,England,RB;RWB;RM,28.25K," if gold rare",88
1799,"Crystal Palace",52929,13,"Crystal Palace","Michael Olise",18,France,RW;RM;CAM,27.75K," if gold rare",88
114605,HERO,26237,13,HERO,"Park Ji-sung",167,"Korea Republic",CAM;RM;LM;LW,47.25K," wc_heroes gold rare",87
11,"Manchester Utd",26306,13,"Manchester Utd","David De Gea",45,Spain,GK,19.25K,"  gold rare",87
18,Spurs,26308,13,Spurs,"Hugo Lloris",18,France,GK,19.5K,"  gold rare",87
9,Liverpool,26309,13,Liverpool,"Trent Alexander-Arnold",14,England,RB;RWB,19K,"  gold rare",87
5,Chelsea,26310,13,Chelsea,"Kalidou Koulibaly",136,Senegal,CB,19.25K,"  gold rare",87
10,"Manchester City",26311,13,"Manchester City",Rodri,45,Spain,CDM,19K,"  gold rare",87
9,Liverpool,26312,13,Liverpool,"Andrew Robertson",42,Scotland,LB;LWB,19K,"  gold rare",87
9,Liverpool,26313,13,Liverpool,Fabinho,54,Brazil,CDM;CB,19.25K,"  gold rare",87
114605,HERO,27792,13,HERO,"Joe Cole",14,England,RW;RM;CAM;LW,23.5K," heroes gold rare",87
114605,HERO,47289,13,HERO,"Harry Kewell",195,Australia,LW;LM;CAM,27K," heroes gold rare",87
9,Liverpool,48438,13,Liverpool,"Darwin Núñez",60,Uruguay,ST;CF;LW,63.5K," otw gold rare",87
11,"Manchester Utd",48493,13,"Manchester Utd","Aaron Wan-Bissaka",14,England,RB;RWB,62K," europa_live gold rare",87
19,"West Ham",48497,13,"West Ham","Lucas Paquetá",54,Brazil,CAM;CM;CF,52K," conference gold rare",87
10,"Manchester City",48591,13,"Manchester City","Kalvin Phillips",14,England,CDM;CM,25.5K," halloween gold rare",87
18,Spurs,48653,13,Spurs,"Davinson Sánchez",56,Colombia,CB,40K," halloween gold rare",87
11,"Manchester Utd",48693,13,"Manchester Utd",Fred,54,Brazil,LM;CF;LW,27K," out_of_position gold rare",87
10,"Manchester City",48828,13,"Manchester City","Nathan Aké",34,Netherlands,CB;LB,2.15K," wc_star gold rare",87
5,Chelsea,50141,13,Chelsea,"Denis Zakaria",47,Switzerland,CDM;CM,92K," wc_ptg gold rare",87
1,Arsenal,50214,13,Arsenal,"Ben White",14,England,CB,76K," wc_rtwc gold rare",87
11,"Manchester Utd",50244,13,"Manchester Utd","Christian Eriksen",13,Denmark,CAM;CM,26.1K," wc_rtwc gold rare",87
18,Spurs,50343,13,Spurs,"Ivan Perišic",10,Croatia,LW;LWB;LM,35.25K," wc_tott gold rare",87
2,"Aston Villa",50474,13,"Aston Villa","Douglas Luiz",54,Brazil,CDM;CM,26.5K," if gold rare",87
5,Chelsea,50557,13,Chelsea,Azpilicueta,45,Spain,CB;RWB;RB,51K," centurions gold rare",87
17,Southampton,50575,13,Southampton,"James Ward-Prowse",14,England,CAM;CM,26.5K," if gold rare",87
13,"Newcastle Utd",51677,13,"Newcastle Utd","Joseph Willock",14,England,CM;CAM,38.5K," future_stars gold rare",87
5,Chelsea,51692,13,Chelsea,"Benoît Badiashile",18,France,CB,89.5K," future_stars gold rare",87
11,"Manchester Utd",51734,13,"Manchester Utd","Luke Shaw",14,England,CB;LWB,49.5K," if gold rare",87
1943,"AFC Bournemouth",51751,13,"AFC Bournemouth",Traorè,108,"Côte d'Ivoire",CAM;LM;LW,71.3K," future_stars gold rare",87
10,"Manchester City",52403,13,"Manchester City","Phil Foden",14,England,RW;RM;CAM;CF,27.5K," if gold rare",87
19,"West Ham",52404,13,"West Ham","Declan Rice",14,England,CDM,24K," if gold rare",87
17,Southampton,52636,13,Southampton,"Kyle Walker-Peters",14,England,RB;RWB;LB,26K," if gold rare",87
5,Chelsea,52640,13,Chelsea,"Mateo Kovacic",10,Croatia,CM,24K," if gold rare",87
10,"Manchester City",52934,13,"Manchester City","Jack Grealish",14,England,LW;LM;CAM,18.5K," if gold rare",87
114605,HERO,26247,13,HERO,"Peter Crouch",14,England,ST;CF,21.25K," wc_heroes gold rare",86
10,"Manchester City",26302,13,"Manchester City","Aymeric Laporte",45,Spain,CB,15K,"  gold rare",86
5,Chelsea,26304,13,Chelsea,"Édouard Mendy",136,Senegal,GK,14.75K,"  gold rare",86
5,Chelsea,26339,13,Chelsea,"Thiago Silva",54,Brazil,CB,15K,"  gold rare",86
5,Chelsea,26340,13,Chelsea,"Raheem Sterling",14,England,LW;LM;RW,15.5K,"  gold rare",86
9,Liverpool,26349,13,Liverpool,Thiago,45,Spain,CM,15.75K,"  gold rare",86
10,"Manchester City",26499,13,"Manchester City","Riyad Mahrez",97,Algeria,RW;RM,14.5K,"  gold rare",86
11,"Manchester Utd",26728,13,"Manchester Utd","Bruno Fernandes",38,Portugal,CAM;CM,15K,"  gold rare",86
114605,HERO,27793,13,HERO,"Robbie Keane",25,"Republic of Ireland",ST;CF,19.75K," heroes gold rare",86
114605,HERO,27796,13,HERO,"Ole Gunnar Solskjær",36,Norway,ST;CF,16K," heroes gold rare",86
114605,HERO,27799,13,HERO,"Freddie Ljungberg",46,Sweden,LM;RM;LW,18K," heroes gold rare",86
114605,HERO,27806,13,HERO,"Jerzy Dudek",37,Poland,GK,21.75K," heroes gold rare",86
114605,HERO,47223,13,HERO,"Ji Sung Park",167,"Korea Republic",LM;RM;LW,19.25K," heroes gold rare",86
5,Chelsea,48406,13,Chelsea,"Kai Havertz",21,Germany,ST;CAM;CF,27.25K," if gold rare",86
11,"Manchester Utd",48435,13,"Manchester Utd",Antony,54,Brazil,RW;RM,37K," otw gold rare",86
5,Chelsea,48507,13,Chelsea,"Mason Mount",14,England,CAM;RW,21K," if gold rare",86
1799,"Crystal Palace",48593,13,"Crystal Palace","Wilfried Zaha",108,"Côte d'Ivoire",LW;LM;CF,30K," halloween gold rare",86
2,"Aston Villa",48601,13,"Aston Villa","Leon Bailey",82,Jamaica,RM;RW;LW,25K," halloween gold rare",86
1,Arsenal,48641,13,Arsenal,"Smith Rowe",14,England,LM;CAM;LW,19.75K," halloween gold rare",86
18,Spurs,48694,13,Spurs,"Ivan Perišic",10,Croatia,CAM;RB;RM;RW,23.5K," out_of_position gold rare",86
18,Spurs,48711,13,Spurs,"Rodrigo Bentancur",60,Uruguay,CM,23K," if gold rare",86
1,Arsenal,48738,13,Arsenal,"Oleksandr Zinchenko",49,Ukraine,CM;CDM,65.9K," out_of_position gold rare",86
95,"Leicester City",48754,13,"Leicester City","James Maddison",14,England,RM;RW,20K," if gold rare",86
13,"Newcastle Utd",48755,13,"Newcastle Utd","Kieran Trippier",14,England,RB;RWB;RM,29K," if gold rare",86
1,Arsenal,50150,13,Arsenal,"Martin Ødegaard",36,Norway,CM;CAM,27.5K," if gold rare",86
110,Wolves,50217,13,Wolves,"Matheus Nunes",38,Portugal,CM,27.75K," wc_rtwc gold rare",86
144,Fulham,50241,13,Fulham,"Aleksandar Mitrovic",51,Serbia,ST;CF,17.25K," wc_rtwc gold rare",86
1808,Brighton,50248,13,Brighton,"Leandro Trossard",7,Belgium,LM;CAM;ST;LW,57.05K," wc_showdown_plus gold rare",86
5,Chelsea,50249,13,Chelsea,"Mateo Kovacic",10,Croatia,CM,56.05K," wc_showdown_plus gold rare",86
8,"Leeds United",50258,13,"Leeds United","Brenden Aaronson",95,"United States",CAM;CM,51.75K," wc_showdown gold rare",86
11,"Manchester Utd",50285,13,"Manchester Utd","Luke Shaw",14,England,LB;LWB,89.35K," wc_showdown gold rare",86
11,"Manchester Utd",50318,13,"Manchester Utd","Lisandro Martínez",52,Argentina,LB;CB;LWB;CDM,42K," wc_phenoms gold rare",86
19,"West Ham",50330,13,"West Ham","Nayef Aguerd",129,Morocco,CB,26.3K," wc_showdown gold rare",86
1808,Brighton,50346,13,Brighton,"Alexis Mac Allister",52,Argentina,CM;CAM,28K," wc_tott gold rare",86
95,"Leicester City",50389,13,"Leicester City","Danny Ward",50,Wales,GK,28.3K," showdown gold rare",86
110,Wolves,50462,13,Wolves,"Adama Traoré",45,Spain,ST;CF,82K," winter_wildcards gold rare",86
114605,HERO,50499,13,HERO,"Ledley King",14,England,CB,35K," heroes gold rare",86
9,Liverpool,50510,13,Liverpool,"James Milner",14,England,CM;RB;LB,27K," centurions gold rare",86
7,Everton,50566,13,Everton,"Séamus Coleman",25,"Republic of Ireland",RB;RWB,31K," centurions gold rare",86
110,Wolves,51642,13,Wolves,"Rúben Neves",38,Portugal,CM;CDM,19K," if gold rare",86
18,Spurs,51643,13,Spurs,"Pierre-Emile Højbjerg",13,Denmark,CM;CDM,19K," if gold rare",86
8,"Leeds United",52405,13,"Leeds United","Junior Firpo",45,Spain,LB;LWB,27.25K," if gold rare",86
18,Spurs,52409,13,Spurs,"Cristian Romero",52,Argentina,CB,24.75K," if gold rare",86
9,Liverpool,52668,13,Liverpool,"Luis Díaz",56,Colombia,LW;LM,16.6K," futballers gold rare",86
18,Spurs,52680,13,Spurs,"Dejan Kulusevski",46,Sweden,RW;RM;CF,22.05K," futballers gold rare",86
1,Arsenal,52887,13,Arsenal,"Gabriel Jesus",54,Brazil,ST;CF;RW,16.75K," if gold rare",86
5,Chelsea,26341,13,Chelsea,Jorginho,27,Italy,CM,12.75K,"  gold rare",85
9,Liverpool,26350,13,Liverpool,"Diogo Jota",38,Portugal,CF;ST;LW,9.3K,"  gold rare",85
10,"Manchester City",26645,13,"Manchester City","Phil Foden",14,England,LW;LM;CAM;CF,9.4K,"  gold rare",85
10,"Manchester City",26755,13,"Manchester City","Ilkay Gündogan",21,Germany,CM;CDM,9.5K,"  gold rare",85
10,"Manchester City",26756,13,"Manchester City","Kyle Walker",14,England,RB;RWB,11K,"  gold rare",85
95,"Leicester City",26757,13,"Leicester City","Jamie Vardy",14,England,ST;CF,9.7K,"  gold rare",85
5,Chelsea,26758,13,Chelsea,Aubameyang,115,Gabon,ST;CF,9.2K,"  gold rare",85
114605,HERO,27810,13,HERO,"Tim Cahill",195,Australia,ST;CM;CAM;CF,16.25K," heroes gold rare",85
114605,HERO,44182,13,HERO,"Peter Crouch",14,England,ST;CF,13.5K," heroes gold rare",85
1925,Brentford,48644,13,Brentford,"Ivan Toney",14,England,ST;CF,14.5K," halloween gold rare",85
13,"Newcastle Utd",48778,13,"Newcastle Utd","Miguel Almirón",58,Paraguay,RW;RM;CM;CAM,99.25K," potm_epl gold rare",85
144,Fulham,50202,13,Fulham,"Harry Wilson",50,Wales,RM;CAM;RW,29.15K," dynamic_duo gold rare",85
19,"West Ham",50311,13,"West Ham","Thilo Kehrer",21,Germany,CB;RB,26.75K," wc_phenoms gold rare",85
1925,Brentford,50312,13,Brentford,"Mikkel Damsgaard",13,Denmark,LM;LW,17K," wc_phenoms gold rare",85
144,Fulham,50313,13,Fulham,"Daniel James",50,Wales,ST;CF;RW;LW,40.25K," wc_phenoms gold rare",85
13,"Newcastle Utd",50532,13,"Newcastle Utd","Fabian Schär",47,Switzerland,CB,20K," if gold rare",85
11,"Manchester Utd",50581,13,"Manchester Utd","Marcus Rashford",14,England,LM;ST;LW,66.5K," if gold rare",85
1,Arsenal,50582,13,Arsenal,"Aaron Ramsdale",14,England,GK,21.75K," if gold rare",85
11,"Manchester Utd",51689,13,"Manchester Utd","Phil Jones",14,England,CB,27.75K," sbc_flashback gold rare",85
1,Arsenal,51840,13,Arsenal,Jorginho,27,Italy,CM,9.4K,"  gold rare",85
1,Arsenal,52565,13,Arsenal,"Reiss Nelson",14,England,LW;RM;LM;RW,18.5K," if gold rare",85
110,Wolves,52566,13,Wolves,"José Sá",38,Portugal,GK,15.75K," if gold rare",85
1,Arsenal,52644,13,Arsenal,"Leandro Trossard",7,Belgium,ST;LM;CAM;LW,15K," if gold rare",85
8,"Leeds United",52675,13,"Leeds United","Patrick Bamford",14,England,ST;CF,21.2K," futballers gold rare",85
1,Arsenal,52730,13,Arsenal,"Bukayo Saka",14,England,RW;RM;LM,17K," if gold rare",85
9,Liverpool,52798,13,Liverpool,"Ibrahima Konaté",18,France,CB,22K," if gold rare",85
5,Chelsea,52800,13,Chelsea,"Ben Chilwell",14,England,LB;LWB,13K," if gold rare",85
5,Chelsea,52802,13,Chelsea,"Christian Pulisic",95,"United States",CAM;LM;RW,12.5K," if gold rare",85
10,"Manchester City",26296,13,"Manchester City","Jack Grealish",14,England,LW;LM;CAM,5.7K,"  gold rare",84
5,Chelsea,26298,13,Chelsea,"Kai Havertz",21,Germany,CAM;CF;ST,5K,"  gold rare",84
5,Chelsea,26342,13,Chelsea,"Mason Mount",14,England,CAM;RW,4.6K,"  gold rare",84
5,Chelsea,26343,13,Chelsea,"Mateo Kovacic",10,Croatia,CM,4.7K,"  gold rare",84
5,Chelsea,26344,13,Chelsea,"Reece James",14,England,RWB;RB,4.9K,"  gold rare",84
9,Liverpool,26351,13,Liverpool,"Joel Matip",103,Cameroon,CB,4.8K,"  gold rare",84
9,Liverpool,26352,13,Liverpool,"Luis Díaz",56,Colombia,LW;LM,4.7K,"  gold rare",84
11,"Manchester Utd",26502,13,"Manchester Utd","Jadon Sancho",14,England,LW;LM;RW,4.7K,"  gold rare",84
1,Arsenal,26504,13,Arsenal,"Martin Ødegaard",36,Norway,CAM;CM,4.9K,"  gold rare",84
95,"Leicester City",26730,13,"Leicester City","Youri Tielemans",7,Belgium,CM;CDM,4.6K,"  gold rare",84
19,"West Ham",26759,13,"West Ham","Declan Rice",14,England,CDM,4.6K,"  gold rare",84
18,Spurs,26764,13,Spurs,"Ivan Perišić",10,Croatia,LM;LWB;LW,4.6K,"  gold rare",84
1,Arsenal,26766,13,Arsenal,"Thomas Partey",117,Ghana,CDM;CM,4.6K,"  gold rare",84
2,"Aston Villa",26767,13,"Aston Villa","Emiliano Martínez",52,Argentina,GK,4.6K,"  gold rare",84
11,"Manchester Utd",26769,13,"Manchester Utd","Raphaël Varane",18,France,CB,4.9K,"  gold rare",84
95,"Leicester City",26771,13,"Leicester City","Wilfred Ndidi",133,Nigeria,CDM;CM,4.6K,"  gold rare",84
13,"Newcastle Utd",26774,13,"Newcastle Utd","Kieran Trippier",14,England,RB;RWB;RM,4.6K,"  gold rare",84
144,Fulham,27781,13,Fulham,"Palhinha Gonçalves",38,Portugal,CDM;CM,20.75K," if gold rare",84
10,"Manchester City",48412,13,"Manchester City","Manuel Akanji",47,Switzerland,CB,23K," if gold rare",84
11,"Manchester Utd",48413,13,"Manchester Utd","Christian Eriksen",13,Denmark,CM;CAM,16.75K," if gold rare",84
95,"Leicester City",48457,13,"Leicester City","James Maddison",14,England,RM;RW,14.75K," if gold rare",84
8,"Leeds United",48498,13,"Leeds United","Jack Harrison",14,England,LM;RM;LW,15.05K," dynamic_duo gold rare",84
8,"Leeds United",48499,13,"Leeds United",Rodrigo,45,Spain,CAM;CM;ST,30.85K," dynamic_duo gold rare",84
1,Arsenal,48511,13,Arsenal,"Gabriel Martinelli",54,Brazil,LM;LW,17.5K," if gold rare",84
13,"Newcastle Utd",48513,13,"Newcastle Utd","Bruno Guimarães",54,Brazil,CM;CDM,18K," if gold rare",84
7,Everton,48596,13,Everton,"Ben Godfrey",14,England,CB;LB,20.5K," halloween gold rare",84
9,Liverpool,48615,13,Liverpool,"Joe Gomez",14,England,CB;RB,21.5K," if gold rare",84
95,"Leicester City",48668,13,"Leicester City","Timothy Castagne",7,Belgium,RB;RWB;LB,15K," if gold rare",84
11,"Manchester Utd",48717,13,"Manchester Utd","Diogo Dalot",38,Portugal,RB;RWB,18K," if gold rare",84
1,Arsenal,48761,13,Arsenal,Gabriel,54,Brazil,CB,20K," if gold rare",84
9,Liverpool,50156,13,Liverpool,"Darwin Núñez",60,Uruguay,LW;LM;CF;ST,25K," if gold rare",84
11,"Manchester Utd",50484,13,"Manchester Utd","Luke Shaw",14,England,CB;LB;LWB,22.5K," if gold rare",84
144,Fulham,50535,13,Fulham,"Bernd Leno",21,Germany,GK,14.75K," if gold rare",84
19,"West Ham",50640,13,"West Ham","Jarrod Bowen",14,England,RW;RM;ST,12.75K," if gold rare",84
5,Chelsea,51258,13,Chelsea,"João Félix",38,Portugal,CF;ST,4.7K,"  gold rare",84
7,Everton,51653,13,Everton,"James Tarkowski",14,England,CB,13.5K," if gold rare",84
18,Spurs,51793,13,Spurs,Emerson,54,Brazil,RWB;RB,16K," if gold rare",84
11,"Manchester Utd",52539,13,"Manchester Utd",Fred,54,Brazil,CDM;CM,18.75K," motm gold rare",84
9,Liverpool,52682,13,Liverpool,Oxlade-Chamberlain,14,England,CM,16.5K," futballers gold rare",84
5,Chelsea,52721,13,Chelsea,"Noni Madueke",14,England,RW;RM,12.45K," futballers gold rare",84
1808,Brighton,52733,13,Brighton,"Pervis Estupiñán",57,Ecuador,LB;LWB,12.25K," if gold rare",84
11,"Manchester Utd",52804,13,"Manchester Utd","Marcel Sabitzer",4,Austria,CM;CDM;CAM,11.5K," if gold rare",84
2,"Aston Villa",52890,13,"Aston Villa","John McGinn",42,Scotland,RM;CDM;RW,10.5K," if gold rare",84
5,Chelsea,26345,13,Chelsea,"Hakim Ziyech",129,Morocco,RW;RM;CAM,1.2K,"  gold rare",83
9,Liverpool,26353,13,Liverpool,"Jordan Henderson",14,England,CM;CDM,1.4K,"  gold rare",83
9,Liverpool,26354,13,Liverpool,"Roberto Firmino",54,Brazil,CF;ST,1.1K,"  gold rare",83
110,Wolves,26538,13,Wolves,"Rúben Neves",38,Portugal,CM;CDM,1.1K,"  gold rare",83
10,"Manchester City",26785,13,"Manchester City","John Stones",14,England,CB,1.3K,"  gold rare",83
1,Arsenal,26786,13,Arsenal,"Gabriel Jesus",54,Brazil,ST;CF;RW,2.7K,"  gold rare",83
18,Spurs,26791,13,Spurs,"Pierre-Emile Højbjerg",13,Denmark,CDM;CM,1.1K,"  gold rare",83
95,"Leicester City",26792,13,"Leicester City","Ricardo Pereira",38,Portugal,RB;RWB,1.1K,"  gold rare",83
2,"Aston Villa",26793,13,"Aston Villa","Diego Carlos",54,Brazil,CB,1.3K,"  gold rare",83
18,Spurs,26798,13,Spurs,"Cristian Romero",52,Argentina,CB,1.3K,"  gold rare",83
1,Arsenal,27786,13,Arsenal,"William Saliba",18,France,CB,30K," if gold rare",83
1808,Brighton,48648,13,Brighton,"Pervis Estupiñán",57,Ecuador,LB;LWB,14K," halloween gold rare",83
1808,Brighton,50541,13,Brighton,"Solly March",14,England,RM;LB;LWB,12.5K," if gold rare",83
9,Liverpool,50712,13,Liverpool,"Cody Gakpo",34,Netherlands,LW;LM,2.8K,"  gold rare",83
95,"Leicester City",51743,13,"Leicester City","Kelechi Iheanacho",133,Nigeria,ST;CF,10.5K," if gold rare",83
144,Fulham,52547,13,Fulham,"Manor Solomon",26,Israel,LM;RM;CAM;LW,15.25K," motm gold rare",83
1808,Brighton,52573,13,Brighton,"Alexis Mac Allister",52,Argentina,CAM;CM,12.75K," if gold rare",83
1943,"AFC Bournemouth",52940,13,"AFC Bournemouth","Philip Billing",13,Denmark,CAM;CM,10.5K," if gold rare",83
5,Chelsea,26292,13,Chelsea,"Christian Pulisic",95,"United States",LW;LM;RW,1.1K,"  gold rare",82
1,Arsenal,26328,13,Arsenal,"Aaron Ramsdale",14,England,GK,1.4K,"  gold rare",82
5,Chelsea,26346,13,Chelsea,"Ben Chilwell",14,England,LWB;LB,1K,"  gold rare",82
5,Chelsea,26347,13,Chelsea,Azpilicueta,45,Spain,CB;RWB;RB,1K,"  gold non-rare",82
9,Liverpool,26355,13,Liverpool,"Darwin Núñez",60,Uruguay,ST;CF;LW,1.1K,"  gold rare",82
1,Arsenal,26396,13,Arsenal,"Bukayo Saka",14,England,RM;LM;RW,1.3K,"  gold rare",82
11,"Manchester Utd",26509,13,"Manchester Utd",Antony,54,Brazil,RW;RM,2.1K,"  gold rare",82
19,"West Ham",26510,13,"West Ham","Lucas Paquetá",54,Brazil,CAM;CM;CF,1.1K,"  gold rare",82
1799,"Crystal Palace",26511,13,"Crystal Palace","Wilfried Zaha",108,"Côte d'Ivoire",LW;LM;CF,1.5K,"  gold rare",82
2,"Aston Villa",26512,13,"Aston Villa",Coutinho,54,Brazil,CAM;CM;LW,1K,"  gold rare",82
110,Wolves,26541,13,Wolves,"Raúl Jiménez",83,Mexico,ST;CF,1.2K,"  gold non-rare",82
110,Wolves,26544,13,Wolves,"Gonçalo Guedes",38,Portugal,ST;LM;CF,2.8K,"  gold rare",82
11,"Manchester Utd",26727,13,"Manchester Utd","Christian Eriksen",13,Denmark,CM;CAM,1K,"  gold rare",82
7,Everton,26810,13,Everton,"Jordan Pickford",14,England,GK,1.1K,"  gold non-rare",82
